seq_id,dataset,category,track_id,n_obs,median_sqrt_area,net_disp_px,path_len_px,net_disp_ratio,path_len_ratio,mean_step_px
airmot/29,airmot,airplane,1,326,56.48,5.59,44.05,0.099,0.78,0.136
airmot/29,airmot,airplane,2,326,62.5,5.0,15.24,0.08,0.244,0.047
airmot/29,airmot,airplane,3,326,56.5,4.61,10.95,0.082,0.194,0.034
airmot/30,airmot,airplane,1,114,57.48,15.03,19.57,0.262,0.34,0.173
airmot/30,airmot,airplane,2,60,33.5,8.56,14.52,0.256,0.433,0.246
airmot/30,airmot,airplane,3,133,33.47,9.62,19.99,0.287,0.597,0.151
airmot/30,airmot,airplane,4,184,39.89,4.03,26.57,0.101,0.666,0.145
airmot/30,airmot,airplane,5,326,36.78,228.35,279.44,6.208,7.597,0.86
airmot/30,airmot,airplane,6,243,33.99,159.61,192.78,4.697,5.673,0.797
airmot/30,airmot,airplane,7,31,29.0,28.99,31.83,1.0,1.098,1.061
airmot/31,airmot,airplane,1,59,36.41,4.03,15.32,0.111,0.421,0.264
airmot/31,airmot,airplane,2,97,52.99,13.65,27.09,0.258,0.511,0.282
airmot/31,airmot,airplane,3,164,32.94,5.41,36.59,0.164,1.111,0.224
airmot/31,airmot,airplane,4,228,36.88,9.12,56.02,0.247,1.519,0.247
airmot/31,airmot,airplane,5,326,33.87,2.24,24.79,0.066,0.732,0.076
airmot/31,airmot,airplane,6,326,61.99,5.66,13.65,0.091,0.22,0.042
airmot/31,airmot,airplane,7,326,26.38,5.7,12.85,0.216,0.487,0.04
airmot/31,airmot,airplane,8,263,40.25,260.54,297.48,6.473,7.391,1.135
airmot/31,airmot,airplane,9,326,54.92,3.81,10.33,0.069,0.188,0.032
airmot/31,airmot,airplane,10,326,63.45,2.12,7.71,0.033,0.121,0.024
airmot/31,airmot,airplane,11,326,29.0,3.35,7.62,0.116,0.263,0.023
airmot/31,airmot,airplane,12,24,22.85,19.45,20.48,0.851,0.897,0.891
airmot/32,airmot,airplane,1,326,55.5,3.35,9.91,0.06,0.179,0.031
airmot/32,airmot,airplane,2,326,56.48,1.0,2.41,0.018,0.043,0.007
airmot/32,airmot,airplane,3,326,65.73,5.0,17.55,0.076,0.267,0.054
airmot/32,airmot,airplane,4,326,25.0,2.06,3.62,0.082,0.145,0.011
airmot/32,airmot,airplane,5,326,29.5,4.61,4.91,0.156,0.167,0.015
airmot/32,airmot,airplane,6,326,39.5,4.27,11.21,0.108,0.284,0.034
airmot/33,airmot,ship,1,326,79.09,116.83,180.5,1.477,2.282,0.555
airmot/35,airmot,airplane,1,44,61.5,1166.16,1166.88,18.963,18.974,27.137
airmot/36,airmot,airplane,1,326,37.88,1.12,3.5,0.03,0.092,0.011
airmot/37,airmot,ship,1,326,123.84,225.76,297.86,1.823,2.405,0.916
airmot/37,airmot,ship,2,155,38.47,60.21,251.12,1.565,6.528,1.631
airmot/38,airmot,ship,1,171,38.47,59.93,227.63,1.558,5.917,1.339
airmot/39,airmot,airplane,1,326,38.47,3.64,15.48,0.095,0.402,0.048
airmot/40,airmot,ship,1,326,47.43,127.14,184.1,2.68,3.881,0.566
airmot/40,airmot,ship,2,326,27.93,173.01,250.88,6.195,8.983,0.772
airmot/40,airmot,ship,3,326,46.83,146.65,182.98,3.132,3.907,0.563
airmot/41,airmot,airplane,1,327,38.79,7.62,8.24,0.196,0.212,0.025
airmot/41,airmot,airplane,2,327,38.47,8.25,8.61,0.214,0.224,0.026
airmot/41,airmot,airplane,3,327,40.25,8.6,10.83,0.214,0.269,0.033
airmot/42,airmot,airplane,1,327,28.84,9.22,9.49,0.32,0.329,0.029
airmot/42,airmot,airplane,2,323,27.39,6.58,14.52,0.24,0.53,0.045
airmot/43,airmot,airplane,1,327,64.99,5.0,5.02,0.077,0.077,0.015
airmot/43,airmot,airplane,2,327,64.34,5.1,5.16,0.079,0.08,0.016
airmot/43,airmot,airplane,3,327,62.93,5.1,5.24,0.081,0.083,0.016
airmot/43,airmot,airplane,4,327,71.83,4.0,4.0,0.056,0.056,0.012
airmot/43,airmot,airplane,5,327,55.96,3.61,4.24,0.064,0.076,0.013
airmot/43,airmot,airplane,6,327,62.45,5.0,5.0,0.08,0.08,0.015
airmot/43,airmot,airplane,7,327,60.5,3.54,6.92,0.058,0.114,0.021
airmot/43,airmot,airplane,8,327,62.34,5.7,9.15,0.091,0.147,0.028
airmot/43,airmot,airplane,9,327,33.76,3.91,7.35,0.116,0.218,0.023
airmot/43,airmot,airplane,10,327,34.21,5.0,5.0,0.146,0.146,0.015
airmot/43,airmot,airplane,11,327,37.0,7.0,7.0,0.189,0.189,0.021
airmot/43,airmot,airplane,12,327,37.34,105.14,108.75,2.816,2.913,0.334
airmot/43,airmot,airplane,13,327,61.5,7.28,7.47,0.118,0.122,0.023
airmot/43,airmot,airplane,14,327,39.42,3.16,3.16,0.08,0.08,0.01
airmot/43,airmot,airplane,15,327,37.47,8.06,8.21,0.215,0.219,0.025
airmot/43,airmot,airplane,16,327,39.42,6.08,6.41,0.154,0.163,0.02
airmot/43,airmot,airplane,17,327,39.42,6.71,9.0,0.17,0.228,0.028
airmot/43,airmot,airplane,18,327,38.24,5.39,5.83,0.141,0.152,0.018
airmot/43,airmot,airplane,19,327,38.11,6.96,10.92,0.183,0.286,0.033
airmot/43,airmot,airplane,20,283,62.45,85.38,91.24,1.367,1.461,0.324
airmot/43,airmot,airplane,21,258,31.02,2.5,3.5,0.081,0.113,0.014
airmot/44,airmot,airplane,1,44,54.08,18.2,21.26,0.337,0.393,0.494
airmot/44,airmot,airplane,2,327,34.47,50.42,55.88,1.463,1.621,0.171
airmot/44,airmot,airplane,3,327,34.99,7.16,8.62,0.205,0.246,0.026
airmot/44,airmot,airplane,4,327,37.67,7.63,10.57,0.203,0.281,0.032
airmot/45,airmot,airplane,1,327,40.95,4.12,4.24,0.101,0.103,0.013
airmot/45,airmot,airplane,2,327,38.79,206.98,214.57,5.335,5.531,0.658
airmot/45,airmot,airplane,3,327,40.99,4.0,4.0,0.098,0.098,0.012
airmot/45,airmot,airplane,4,327,36.95,59.2,72.19,1.602,1.954,0.221
airmot/45,airmot,airplane,5,327,36.33,2.0,2.0,0.055,0.055,0.006
airmot/45,airmot,airplane,6,327,40.42,8.54,10.16,0.211,0.251,0.031
airmot/45,airmot,airplane,7,327,37.88,6.32,8.0,0.167,0.211,0.025
airmot/45,airmot,airplane,8,327,39.42,5.0,5.0,0.127,0.127,0.015
airmot/45,airmot,airplane,9,327,34.99,5.1,5.16,0.146,0.148,0.016
airmot/45,airmot,airplane,10,327,40.0,8.06,8.84,0.202,0.221,0.027
airmot/45,airmot,airplane,11,139,29.17,1.41,1.41,0.048,0.048,0.01
airmot/45,airmot,airplane,12,327,17.44,6.0,6.0,0.344,0.344,0.018
airmot/45,airmot,airplane,13,327,25.46,7.07,7.41,0.278,0.291,0.023
airmot/45,airmot,airplane,14,327,19.9,3.16,3.41,0.159,0.172,0.01
airmot/45,airmot,airplane,15,327,26.46,4.0,4.0,0.151,0.151,0.012
airmot/45,airmot,airplane,16,327,25.0,5.83,6.24,0.233,0.25,0.019
airmot/46,airmot,airplane,1,327,21.98,7.0,7.0,0.319,0.319,0.021
airmot/46,airmot,airplane,2,327,24.25,7.0,7.0,0.289,0.289,0.021
airmot/46,airmot,airplane,3,327,27.39,7.0,7.0,0.256,0.256,0.021
airmot/46,airmot,airplane,4,327,26.46,9.22,9.83,0.348,0.371,0.03
airmot/46,airmot,airplane,5,327,20.45,9.22,9.32,0.451,0.456,0.029
airmot/46,airmot,airplane,6,327,26.38,7.07,7.41,0.268,0.281,0.023
airmot/46,airmot,airplane,7,327,36.95,5.1,5.24,0.138,0.142,0.016
airmot/46,airmot,airplane,8,327,37.5,5.39,5.83,0.144,0.155,0.018
airmot/46,airmot,airplane,9,327,36.99,6.0,6.0,0.162,0.162,0.018
airmot/46,airmot,airplane,10,327,30.5,9.0,9.0,0.295,0.295,0.028
airmot/46,airmot,airplane,11,327,30.46,7.16,7.35,0.235,0.241,0.023
airmot/46,airmot,airplane,12,327,29.93,5.7,6.58,0.19,0.22,0.02
airmot/46,airmot,airplane,13,327,36.47,7.43,8.74,0.204,0.24,0.027
airmot/46,airmot,airplane,14,327,29.85,4.12,4.16,0.138,0.139,0.013
airmot/46,airmot,airplane,15,327,39.47,5.1,5.24,0.129,0.133,0.016
airmot/46,airmot,airplane,16,327,30.98,9.0,9.0,0.29,0.29,0.028
airmot/46,airmot,airplane,17,327,29.93,9.22,11.0,0.308,0.367,0.034
airmot/46,airmot,airplane,18,327,62.99,6.71,7.06,0.106,0.112,0.022
airmot/46,airmot,airplane,19,327,62.99,6.02,7.04,0.096,0.112,0.022
airmot/46,airmot,airplane,20,327,23.37,7.65,8.12,0.327,0.348,0.025
airmot/46,airmot,airplane,21,327,57.39,6.52,7.41,0.114,0.129,0.023
airmot/46,airmot,airplane,22,188,19.42,1.8,2.5,0.093,0.129,0.013
airmot/46,airmot,airplane,23,56,37.99,344.61,349.58,9.072,9.203,6.356
airmot/47,airmot,airplane,1,327,44.43,289.5,299.97,6.516,6.752,0.92
airmot/47,airmot,airplane,2,327,38.88,3.0,3.0,0.077,0.077,0.009
airmot/47,airmot,airplane,3,327,34.21,4.72,8.38,0.138,0.245,0.026
airmot/47,airmot,airplane,4,327,34.77,3.16,3.16,0.091,0.091,0.01
airmot/47,airmot,airplane,5,327,38.88,0.0,0.0,0.0,0.0,0.0
airmot/47,airmot,airplane,6,327,37.95,5.1,11.84,0.134,0.312,0.036
airmot/47,airmot,airplane,7,327,41.26,119.85,148.7,2.905,3.604,0.456
airmot/47,airmot,airplane,8,327,37.47,43.01,45.26,1.148,1.208,0.139
airmot/47,airmot,airplane,9,80,37.99,566.51,576.39,14.913,15.173,7.296
airmot/48,airmot,airplane,1,18,26.93,154.19,155.42,5.727,5.772,9.142
airmot/49,airmot,airplane,1,134,26.83,1194.65,1200.18,44.522,44.728,9.024
airmot/50,airmot,airplane,1,7,26.83,46.23,47.73,1.723,1.779,7.956
airmot/50,airmot,ship,1,326,22.58,224.24,282.08,9.93,12.491,0.868
airmot/51,airmot,ship,1,326,50.52,31.0,51.49,0.614,1.019,0.158
airmot/51,airmot,ship,2,326,19.29,33.0,41.89,1.711,2.172,0.129
airmot/51,airmot,ship,3,326,11.0,30.76,34.12,2.796,3.102,0.105
airmot/51,airmot,ship,4,326,11.62,30.27,37.85,2.605,3.258,0.116
airmot/52,airmot,airplane,1,5,30.5,30.65,31.86,1.005,1.045,7.964
airmot/52,airmot,ship,1,326,25.69,399.85,454.9,15.564,17.707,1.4
airmot/53,airmot,airplane,1,326,44.02,7.07,11.0,0.161,0.25,0.034
airmot/54,airmot,airplane,1,326,15.97,7.62,10.24,0.477,0.641,0.032
airmot/54,airmot,airplane,2,326,41.41,8.54,11.24,0.206,0.271,0.035
airmot/54,airmot,airplane,3,326,14.97,8.94,24.26,0.598,1.621,0.075
airmot/54,airmot,airplane,4,326,16.49,7.28,23.6,0.441,1.431,0.073
airmot/54,airmot,airplane,5,326,11.96,8.25,19.4,0.69,1.623,0.06
airmot/54,airmot,airplane,6,326,20.49,5.39,5.83,0.263,0.284,0.018
airmot/54,airmot,airplane,7,326,13.67,5.0,13.65,0.366,0.998,0.042
airmot/54,airmot,airplane,8,326,15.49,6.71,21.84,0.433,1.41,0.067
airmot/54,airmot,airplane,9,326,16.97,5.83,16.65,0.344,0.981,0.051
airmot/54,airmot,airplane,10,326,14.97,7.21,16.0,0.482,1.069,0.049
airmot/54,airmot,airplane,11,326,14.97,3.16,8.0,0.211,0.535,0.025
airmot/54,airmot,airplane,12,326,14.49,5.0,19.78,0.345,1.365,0.061
airmot/54,airmot,airplane,13,326,19.44,6.4,21.65,0.329,1.114,0.067
airmot/54,airmot,airplane,14,326,16.0,5.39,22.88,0.337,1.43,0.07
airmot/54,airmot,airplane,15,326,10.0,7.21,20.64,0.721,2.064,0.064
airmot/54,airmot,airplane,16,326,14.49,5.0,9.83,0.345,0.678,0.03
airmot/54,airmot,airplane,17,326,10.95,2.0,14.0,0.183,1.278,0.043
airmot/54,airmot,airplane,18,326,12.0,2.0,12.0,0.167,1.0,0.037
airmot/54,airmot,airplane,19,326,10.49,2.0,6.0,0.191,0.572,0.018
airmot/55,airmot,airplane,1,326,13.96,9.22,21.54,0.66,1.542,0.066
airmot/55,airmot,airplane,2,326,16.88,7.21,15.66,0.427,0.927,0.048
airmot/55,airmot,airplane,3,326,22.36,7.28,14.07,0.326,0.629,0.043
airmot/55,airmot,airplane,4,326,25.26,6.32,19.3,0.25,0.764,0.059
airmot/55,airmot,airplane,5,326,53.77,8.49,10.83,0.158,0.201,0.033
airmot/55,airmot,airplane,6,326,31.46,2.69,5.12,0.086,0.163,0.016
airmot/55,airmot,airplane,7,326,39.42,3.16,13.41,0.08,0.34,0.041
airmot/55,airmot,airplane,8,326,40.5,3.0,13.0,0.074,0.321,0.04
airmot/55,airmot,airplane,9,326,38.47,5.39,14.95,0.14,0.389,0.046
airmot/55,airmot,airplane,10,326,38.11,5.1,5.24,0.134,0.137,0.016
airmot/56,airmot,airplane,1,183,15.49,1.58,9.98,0.102,0.644,0.055
airmot/56,airmot,airplane,2,326,9.38,7.07,8.0,0.754,0.853,0.025
airmot/56,airmot,airplane,3,326,10.0,6.0,6.0,0.6,0.6,0.018
airmot/56,airmot,airplane,4,326,9.38,7.0,12.89,0.746,1.374,0.04
airmot/56,airmot,airplane,5,326,10.0,6.0,6.0,0.6,0.6,0.018
airmot/56,airmot,airplane,6,183,11.4,2.69,5.91,0.236,0.519,0.032
airmot/56,airmot,airplane,7,326,8.94,7.0,7.0,0.783,0.783,0.022
airmot/56,airmot,airplane,8,326,11.0,7.0,7.0,0.636,0.636,0.022
airmot/56,airmot,airplane,9,182,7.94,1.12,5.21,0.141,0.656,0.029
airmot/56,airmot,airplane,10,326,8.94,6.0,6.0,0.671,0.671,0.018
airmot/56,airmot,airplane,11,326,7.48,7.0,9.0,0.935,1.203,0.028
airmot/57,airmot,airplane,1,187,14.97,1530.15,1534.01,102.238,102.495,8.247
airmot/58,airmot,ship,1,63,8.37,31.8,37.36,3.801,4.465,0.603
airmot/58,airmot,ship,2,326,12.41,19.0,21.83,1.531,1.759,0.067
airmot/58,airmot,ship,3,326,13.42,14.04,16.66,1.046,1.242,0.051
airmot/58,airmot,ship,4,326,9.95,120.1,160.56,12.071,16.137,0.494
airmot/58,airmot,ship,5,231,9.8,44.7,97.77,4.562,9.978,0.425
airmot/58,airmot,ship,6,50,9.38,10.63,14.41,1.133,1.537,0.294
airmot/58,airmot,ship,7,24,6.4,19.92,20.86,3.112,3.258,0.907
airmot/59,airmot,ship,1,326,10.39,19.6,30.6,1.886,2.944,0.094
airmot/59,airmot,ship,2,326,11.49,21.02,25.07,1.83,2.182,0.077
airmot/59,airmot,ship,3,326,16.43,14.53,22.16,0.885,1.348,0.068
airmot/59,airmot,ship,4,326,11.0,16.03,19.24,1.457,1.749,0.059
airmot/59,airmot,ship,5,326,14.07,152.46,193.23,10.835,13.732,0.595
airmot/59,airmot,ship,6,326,7.75,93.81,112.25,12.111,14.492,0.345
airmot/59,airmot,ship,7,196,13.96,13.09,33.13,0.937,2.373,0.17
airmot/59,airmot,ship,8,173,11.83,12.65,20.55,1.069,1.737,0.119
airmot/59,airmot,ship,9,80,6.93,2.06,14.36,0.298,2.073,0.182
airmot/59,airmot,ship,10,65,6.48,1.41,11.45,0.218,1.766,0.179
airmot/59,airmot,ship,11,264,8.37,227.63,255.2,27.207,30.502,0.97
airmot/60,airmot,ship,1,208,7.35,17.72,18.52,2.411,2.521,0.089
airmot/60,airmot,ship,2,326,7.35,18.44,19.66,2.509,2.675,0.06
airmot/60,airmot,ship,3,326,8.83,19.1,24.07,2.163,2.726,0.074
airmot/60,airmot,ship,4,326,8.37,19.1,22.66,2.283,2.708,0.07
airmot/60,airmot,ship,5,326,15.46,212.03,244.32,13.715,15.804,0.752
airmot/60,airmot,ship,6,326,32.02,18.68,22.66,0.584,0.708,0.07
airmot/60,airmot,ship,7,326,6.32,19.65,27.66,3.106,4.373,0.085
airmot/60,airmot,ship,8,326,44.5,17.72,19.07,0.398,0.429,0.059
airmot/60,airmot,ship,9,83,36.22,5.52,18.5,0.152,0.511,0.226
airmot/60,airmot,ship,10,58,15.86,3.61,10.52,0.227,0.664,0.185
airmot/60,airmot,ship,11,103,28.39,8.02,20.7,0.282,0.729,0.203
airmot/61,airmot,ship,1,326,9.8,14.04,15.24,1.433,1.556,0.047
airmot/61,airmot,ship,2,326,12.96,18.0,19.66,1.389,1.517,0.06
airmot/61,airmot,ship,3,252,10.49,77.6,103.64,7.399,9.881,0.413
airmot/61,airmot,ship,4,326,9.38,13.45,16.66,1.434,1.776,0.051
airmot/61,airmot,ship,5,326,46.17,109.26,126.26,2.366,2.734,0.388
airmot/61,airmot,ship,6,326,15.87,148.12,185.77,9.331,11.702,0.572
airmot/61,airmot,ship,7,326,35.94,94.34,101.66,2.625,2.828,0.313
airmot/61,airmot,ship,8,326,87.26,17.92,21.22,0.205,0.243,0.065
airmot/61,airmot,ship,9,304,6.0,94.51,128.3,15.751,21.383,0.423
airmot/62,airmot,ship,1,326,8.77,86.82,113.56,9.894,12.941,0.349
airmot/62,airmot,ship,2,326,12.85,15.81,17.07,1.231,1.329,0.053
airmot/62,airmot,ship,3,326,8.49,18.97,20.49,2.236,2.414,0.063
airmot/62,airmot,ship,4,326,8.49,18.97,20.49,2.236,2.414,0.063
airmot/62,airmot,ship,5,326,8.12,20.25,21.9,2.492,2.696,0.067
airmot/62,airmot,ship,6,326,10.49,101.4,123.84,9.668,11.808,0.381
airmot/62,airmot,ship,7,326,12.0,81.49,107.49,6.791,8.957,0.331
airmot/62,airmot,ship,8,326,34.5,17.72,19.66,0.514,0.57,0.06
airmot/62,airmot,ship,9,326,11.0,141.16,168.36,12.832,15.305,0.518
airmot/62,airmot,ship,10,326,66.81,18.25,19.09,0.273,0.286,0.059
airmot/62,airmot,ship,11,326,16.52,19.65,21.07,1.189,1.275,0.065
airmot/62,airmot,ship,12,326,29.95,17.72,19.07,0.592,0.637,0.059
airmot/62,airmot,ship,13,326,79.13,17.72,19.07,0.224,0.241,0.059
airmot/62,airmot,ship,14,79,10.49,23.69,27.29,2.259,2.602,0.35
airmot/63,airmot,ship,1,326,31.62,9.86,11.59,0.312,0.367,0.036
airmot/63,airmot,ship,2,326,28.0,15.81,17.27,0.565,0.617,0.053
airmot/63,airmot,ship,3,326,27.39,17.72,19.07,0.647,0.696,0.059
airmot/63,airmot,ship,4,326,25.98,17.72,19.07,0.682,0.734,0.059
airmot/63,airmot,ship,5,326,28.28,17.72,19.07,0.626,0.674,0.059
airmot/63,airmot,ship,6,326,37.12,17.72,19.07,0.477,0.514,0.059
airmot/63,airmot,ship,7,326,48.74,11.18,12.89,0.229,0.264,0.04
airmot/63,airmot,ship,8,326,35.89,17.72,19.07,0.494,0.531,0.059
airmot/63,airmot,ship,9,326,16.12,17.72,19.07,1.099,1.183,0.059
airmot/63,airmot,ship,10,326,10.58,17.72,19.07,1.674,1.802,0.059
airmot/63,airmot,ship,11,326,9.8,17.72,19.07,1.809,1.946,0.059
airmot/63,airmot,ship,12,326,10.95,17.72,19.07,1.618,1.741,0.059
airmot/63,airmot,ship,13,326,10.2,17.72,19.07,1.738,1.87,0.059
airmot/63,airmot,ship,14,326,18.33,17.72,19.07,0.967,1.04,0.059
airmot/63,airmot,ship,15,326,13.42,17.72,19.07,1.321,1.421,0.059
airmot/63,airmot,ship,16,326,22.45,17.72,19.07,0.789,0.849,0.059
airmot/63,airmot,ship,17,326,25.51,17.72,19.07,0.695,0.747,0.059
airmot/63,airmot,ship,18,326,20.0,17.72,19.07,0.886,0.954,0.059
airmot/63,airmot,ship,19,326,21.21,17.72,19.07,0.835,0.899,0.059
airmot/63,airmot,ship,20,326,25.69,17.72,19.07,0.69,0.742,0.059
airmot/63,airmot,ship,21,326,16.31,17.72,19.07,1.086,1.169,0.059
airmot/63,airmot,ship,22,326,13.42,17.72,19.07,1.321,1.421,0.059
airmot/63,airmot,ship,23,326,15.3,17.72,19.07,1.158,1.247,0.059
airmot/63,airmot,ship,24,326,13.67,17.72,19.07,1.296,1.395,0.059
airmot/63,airmot,ship,25,326,12.85,17.72,19.07,1.38,1.485,0.059
airmot/63,airmot,ship,26,326,15.2,17.26,19.66,1.136,1.293,0.06
airmot/63,airmot,ship,27,326,17.75,17.12,20.07,0.964,1.131,0.062
airmot/63,airmot,ship,28,326,22.58,17.72,19.07,0.785,0.844,0.059
airmot/63,airmot,ship,29,326,30.03,17.72,19.07,0.59,0.635,0.059
airmot/63,airmot,ship,30,326,29.8,17.72,19.07,0.595,0.64,0.059
airmot/63,airmot,ship,31,326,11.4,17.72,19.07,1.554,1.673,0.059
airmot/63,airmot,ship,32,326,30.41,17.72,19.07,0.583,0.627,0.059
airmot/63,airmot,ship,33,326,33.47,17.72,19.07,0.529,0.57,0.059
airmot/63,airmot,ship,34,326,30.17,17.72,19.07,0.587,0.632,0.059
airmot/63,airmot,ship,35,326,31.94,18.83,24.27,0.59,0.76,0.075
airmot/63,airmot,ship,36,326,34.21,17.12,20.07,0.5,0.587,0.062
airmot/63,airmot,ship,37,326,18.49,17.72,19.07,0.958,1.031,0.059
airmot/63,airmot,ship,38,326,24.9,17.72,19.07,0.712,0.766,0.059
airmot/63,airmot,ship,39,326,16.49,17.72,19.07,1.074,1.156,0.059
airmot/63,airmot,ship,40,326,47.29,17.72,19.07,0.375,0.403,0.059
airmot/63,airmot,ship,41,326,31.98,17.72,19.07,0.554,0.596,0.059
airmot/63,airmot,ship,42,326,31.46,17.72,19.07,0.563,0.606,0.059
airmot/63,airmot,ship,43,326,29.98,17.72,19.07,0.591,0.636,0.059
airmot/63,airmot,ship,44,326,23.98,17.72,19.07,0.739,0.795,0.059
airmot/63,airmot,ship,45,326,28.98,17.72,19.07,0.611,0.658,0.059
airmot/63,airmot,ship,46,326,38.95,17.72,19.07,0.455,0.49,0.059
airmot/63,airmot,ship,47,326,36.33,17.72,19.07,0.488,0.525,0.059
airmot/63,airmot,ship,48,326,21.21,17.72,19.07,0.835,0.899,0.059
airmot/63,airmot,ship,49,326,27.46,17.72,19.07,0.645,0.695,0.059
airmot/63,airmot,ship,50,326,25.46,17.72,19.07,0.696,0.749,0.059
airmot/63,airmot,ship,51,326,25.98,17.72,19.07,0.682,0.734,0.059
airmot/63,airmot,ship,52,326,26.5,17.72,19.07,0.669,0.72,0.059
airmot/63,airmot,ship,53,326,26.5,17.72,19.07,0.669,0.72,0.059
airmot/63,airmot,ship,54,326,25.5,17.72,19.07,0.695,0.748,0.059
airmot/63,airmot,ship,55,326,15.49,17.72,19.07,1.144,1.231,0.059
airmot/63,airmot,ship,56,326,14.28,17.72,19.07,1.241,1.335,0.059
airmot/63,airmot,ship,57,303,15.2,17.72,19.07,1.166,1.255,0.063
airmot/63,airmot,ship,58,326,18.17,17.72,19.07,0.975,1.05,0.059
airmot/63,airmot,ship,59,326,24.68,17.72,19.07,0.718,0.773,0.059
airmot/63,airmot,ship,60,326,25.38,17.72,19.07,0.698,0.752,0.059
airmot/63,airmot,ship,61,326,25.69,17.72,19.07,0.69,0.742,0.059
airmot/63,airmot,ship,62,326,26.12,17.72,19.07,0.679,0.73,0.059
airmot/63,airmot,ship,63,326,22.8,17.72,19.07,0.777,0.836,0.059
airmot/63,airmot,ship,64,326,16.73,17.72,19.07,1.059,1.14,0.059
airmot/63,airmot,ship,65,326,29.0,17.72,19.07,0.611,0.658,0.059
airmot/63,airmot,ship,66,326,14.87,17.72,19.07,1.192,1.283,0.059
airmot/63,airmot,ship,67,326,20.98,17.72,19.07,0.845,0.909,0.059
airmot/63,airmot,ship,68,326,12.85,17.72,19.07,1.38,1.485,0.059
airmot/63,airmot,ship,69,326,13.86,17.72,19.07,1.279,1.376,0.059
airmot/63,airmot,ship,70,326,13.0,17.72,19.07,1.363,1.467,0.059
airmot/63,airmot,ship,71,326,12.49,17.72,19.07,1.419,1.527,0.059
airmot/63,airmot,ship,72,326,13.86,17.72,19.07,1.279,1.376,0.059
airmot/63,airmot,ship,73,326,8.37,17.72,19.07,2.118,2.279,0.059
airmot/63,airmot,ship,74,326,10.49,17.72,19.07,1.69,1.818,0.059
airmot/63,airmot,ship,75,326,15.72,17.72,19.07,1.127,1.213,0.059
airmot/63,airmot,ship,76,326,14.7,17.72,19.07,1.206,1.298,0.059
airmot/63,airmot,ship,77,326,16.97,17.72,19.07,1.044,1.124,0.059
airmot/63,airmot,ship,78,326,5.48,19.66,24.56,3.589,4.484,0.076
airmot/63,airmot,ship,79,326,5.0,57.31,75.07,11.461,15.014,0.231
airmot/63,airmot,ship,80,326,5.0,58.94,66.73,11.788,13.346,0.205
airmot/63,airmot,ship,81,326,5.48,42.43,46.83,7.746,8.55,0.144
airmot/63,airmot,ship,82,326,14.14,13.34,16.0,0.943,1.131,0.049
airmot/63,airmot,ship,83,326,12.37,14.32,17.0,1.158,1.374,0.052
airmot/63,airmot,ship,84,326,6.93,17.26,20.0,2.492,2.887,0.062
airmot/63,airmot,ship,85,326,12.25,17.26,20.0,1.409,1.633,0.062
airmot/63,airmot,ship,86,326,11.22,17.26,20.0,1.538,1.782,0.062
airmot/63,airmot,ship,87,326,13.56,17.26,20.0,1.273,1.474,0.062
airmot/63,airmot,ship,88,326,9.17,17.26,20.0,1.884,2.182,0.062
airmot/63,airmot,ship,89,326,7.75,17.26,20.0,2.229,2.582,0.062
airmot/63,airmot,ship,90,326,12.12,17.26,20.0,1.424,1.65,0.062
airmot/63,airmot,ship,91,326,12.37,17.26,20.0,1.396,1.617,0.062
airmot/63,airmot,ship,92,326,8.66,17.26,20.0,1.993,2.309,0.062
airmot/63,airmot,ship,93,326,11.83,17.26,20.0,1.459,1.69,0.062
airmot/63,airmot,ship,94,326,8.12,17.26,20.0,2.125,2.462,0.062
airmot/63,airmot,ship,95,326,11.53,17.26,20.0,1.497,1.734,0.062
airmot/63,airmot,ship,96,326,9.17,17.26,20.0,1.884,2.182,0.062
airmot/63,airmot,ship,97,326,10.25,17.26,20.0,1.685,1.952,0.062
airmot/63,airmot,ship,98,326,10.1,17.26,20.0,1.709,1.98,0.062
airmot/63,airmot,ship,99,326,9.17,17.26,20.0,1.884,2.182,0.062
airmot/63,airmot,ship,100,326,10.39,17.26,20.0,1.661,1.925,0.062
airmot/63,airmot,ship,101,326,8.06,17.26,20.0,2.141,2.481,0.062
airmot/63,airmot,ship,102,326,9.17,17.26,20.0,1.884,2.182,0.062
airmot/63,airmot,ship,103,326,9.8,17.26,20.0,1.762,2.041,0.062
airmot/63,airmot,ship,104,326,9.9,17.26,20.0,1.744,2.02,0.062
airmot/63,airmot,ship,105,326,7.07,17.26,20.0,2.441,2.828,0.062
airmot/63,airmot,ship,106,326,8.06,17.26,20.0,2.141,2.481,0.062
airmot/63,airmot,ship,107,326,7.75,17.26,20.0,2.229,2.582,0.062
airmot/63,airmot,ship,108,326,6.71,17.26,20.0,2.573,2.981,0.062
airmot/63,airmot,ship,109,326,8.12,17.26,20.0,2.125,2.462,0.062
airmot/63,airmot,ship,110,326,6.71,17.26,20.0,2.573,2.981,0.062
airmot/63,airmot,ship,111,326,7.07,17.26,20.0,2.441,2.828,0.062
airmot/63,airmot,ship,112,326,7.42,17.26,20.0,2.328,2.697,0.062
airmot/63,airmot,ship,113,326,14.14,17.26,20.0,1.221,1.414,0.062
airmot/63,airmot,ship,114,326,15.2,17.26,20.0,1.136,1.316,0.062
airmot/63,airmot,ship,115,326,16.25,17.26,20.0,1.062,1.231,0.062
